"No.","Time","Source","Destination","Protocol","Length","Info"
"1586","17.416541297","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1135607 Win=65535 Len=0"
"1587","17.416657102","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1135607 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1588","17.416661900","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1137059 Win=65535 Len=0"
"1589","17.416790496","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1137059 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1590","17.416796517","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1138511 Win=65535 Len=0"
"1591","17.416912396","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1138511 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1592","17.416917547","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1139963 Win=65535 Len=0"
"1593","17.417048829","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1139963 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1594","17.417053895","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1142867 Win=65535 Len=0"
"1595","17.417167211","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1142867 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1596","17.417172145","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1144319 Win=65535 Len=0"
"1597","17.417298318","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1598","17.417303079","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1145771 Win=65535 Len=0"
"1599","17.417415113","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1145771 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1600","17.417419875","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1147223 Win=65535 Len=0"
"1601","17.417529746","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1147223 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1602","17.417534508","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1148675 Win=65535 Len=0"
"1603","17.417777962","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1148675 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1604","17.417783802","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1150127 Win=65535 Len=0"
"1605","17.417884754","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1150127 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1606","17.417890369","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1151579 Win=65535 Len=0"
"1607","17.418009128","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1151579 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1608","17.418014190","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1153031 Win=65535 Len=0"
"1609","17.418129017","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1153031 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1610","17.418133825","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1154483 Win=65535 Len=0"
"1611","17.418258777","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1154483 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1612","17.418263714","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1155935 Win=65535 Len=0"
"1613","17.418382837","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1155935 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1614","17.418387536","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1157387 Win=65535 Len=0"
"1615","17.418511488","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1157387 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1616","17.418516609","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1160291 Win=65535 Len=0"
"1617","17.418633744","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1618","17.418638606","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1161743 Win=65535 Len=0"
"1619","17.418904794","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1161743 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1620","17.418915810","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1164647 Win=65535 Len=0"
"1621","17.418986372","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1164647 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1622","17.418991023","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1166099 Win=65535 Len=0"
"1623","17.419149981","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1166099 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1624","17.419154925","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1167551 Win=65535 Len=0"
"1625","17.419269864","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1167551 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1626","17.419274677","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1169003 Win=65535 Len=0"
"1627","17.419416067","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1169003 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1628","17.419422411","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1170455 Win=65535 Len=0"
"1629","17.419700495","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1170455 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1630","17.419706343","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1173359 Win=65535 Len=0"
"1631","17.419828454","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1173359 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1632","17.419834556","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1174811 Win=65535 Len=0"
"1633","17.419966363","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1174811 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1634","17.419971533","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1176263 Win=65535 Len=0"
"1635","17.420125029","34.252.113.116","10.0.2.15","TLSv1.2","2958","Application Data [TCP segment of a reassembled PDU]"
"1636","17.420130274","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1179167 Win=65535 Len=0"
"1637","17.420357760","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1179167 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1638","17.420363371","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1182071 Win=65535 Len=0"
"1639","17.420622822","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1182071 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1640","17.420628124","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1183523 Win=65535 Len=0"
"1641","17.420622903","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1183523 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1642","17.420650084","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1184975 Win=65535 Len=0"
"1643","17.420732837","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1184975 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1644","17.420737635","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1186427 Win=65535 Len=0"
"1645","17.420878801","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1186427 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1646","17.420884865","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1187879 Win=65535 Len=0"
"1647","17.421020991","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1187879 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1648","17.421026072","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1189331 Win=65535 Len=0"
"1649","17.421162400","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1189331 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1650","17.421168606","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1190783 Win=65535 Len=0"
"1651","17.421283113","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1190783 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1652","17.421288036","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1192235 Win=65535 Len=0"
"1653","17.421389623","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1192235 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1654","17.421395636","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1193687 Win=65535 Len=0"
"1655","17.421497446","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1656","17.421503473","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1195139 Win=65535 Len=0"
"1657","17.421606389","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1195139 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1658","17.421611644","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1196591 Win=65535 Len=0"
"1659","17.421729432","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1196591 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1660","17.421735326","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1198043 Win=65535 Len=0"
"1661","17.421833577","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1198043 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1662","17.421838341","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1199495 Win=65535 Len=0"
"1663","17.421949902","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1199495 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1664","17.421954805","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1200947 Win=65535 Len=0"
"1665","17.422057872","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1200947 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1666","17.422062630","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1202399 Win=65535 Len=0"
"1667","17.422280501","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1202399 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1668","17.422285227","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1203851 Win=65535 Len=0"
"1669","17.422392753","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1203851 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1670","17.422399004","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1205303 Win=65535 Len=0"
"1671","17.422498774","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1205303 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1672","17.422505665","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1206755 Win=65535 Len=0"
"1673","17.422610949","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1206755 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1674","17.422616838","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1208207 Win=65535 Len=0"
"1675","17.422772843","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1208207 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1676","17.422777835","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1209659 Win=65535 Len=0"
"1677","17.422882605","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1678","17.422888851","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1211111 Win=65535 Len=0"
"1679","17.422969030","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1211111 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1680","17.422975138","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1212563 Win=65535 Len=0"
"1681","17.423080098","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1212563 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1682","17.423086069","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1214015 Win=65535 Len=0"
"1683","17.423194000","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1214015 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1684","17.423198789","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1215467 Win=65535 Len=0"
"1685","17.423301368","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1215467 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1686","17.423306202","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1216919 Win=65535 Len=0"
"1687","17.423417227","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1216919 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1688","17.423421953","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1218371 Win=65535 Len=0"
"1689","17.425768775","34.252.113.116","10.0.2.15","TLSv1.2","26190","Application Data, Application Data"
"1690","17.425788859","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1244507 Win=65535 Len=0"
"1691","17.425917608","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=1244507 Ack=2752 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"1692","17.425924188","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1247411 Win=65535 Len=0"
"1693","17.426081490","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1247411 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1694","17.426087448","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1248863 Win=65535 Len=0"
"1695","17.426191370","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1248863 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1696","17.426197089","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1250315 Win=65535 Len=0"
"1697","17.426302545","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1250315 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1698","17.426308232","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1251767 Win=65535 Len=0"
"1699","17.426413314","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1251767 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1700","17.426418763","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1253219 Win=65535 Len=0"
"1701","17.426542638","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1253219 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1702","17.426548203","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1254671 Win=65535 Len=0"
"1703","17.426640868","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1254671 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1704","17.426646256","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1256123 Win=65535 Len=0"
"1705","17.426789158","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1256123 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1706","17.426794916","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1257575 Win=65535 Len=0"
"1707","17.426928688","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1257575 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1708","17.426934302","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1259027 Win=65535 Len=0"
"1709","17.426928769","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1710","17.426955088","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1260479 Win=65535 Len=0"
"1711","17.427056378","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1260479 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1712","17.427061919","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1261931 Win=65535 Len=0"
"1713","17.427275661","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1261931 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1714","17.427281562","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1263383 Win=65535 Len=0"
"1715","17.427374181","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1263383 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1716","17.427378563","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1264835 Win=65535 Len=0"
"1717","17.427487176","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1264835 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1718","17.427491808","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1266287 Win=65535 Len=0"
"1719","17.427612503","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1266287 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1720","17.427617112","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1267739 Win=65535 Len=0"
"1721","17.427776316","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1267739 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1722","17.427869954","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1269191 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1723","17.427874852","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1270643 Win=65535 Len=0"
"1724","17.427973311","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1270643 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1725","17.428082627","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1272095 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1726","17.428086502","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1273547 Win=65535 Len=0"
"1727","17.428196292","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1273547 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1728","17.428303073","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1274999 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"1729","17.428306972","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=2752 Ack=1276451 Win=65535 Len=0"
"1730","17.428411527","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"1731","17.428554755","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1277903 Ack=2752 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
